ROW,X,Y,HAZARD 1 IN 30,HAZARD 1 IN 100,HAZARD 1 IN 1000,ELEVATION,SLOPE,LANDUSE,IMPERVIOUSNESS,SOIL TYPE,SUBSTRATE,NDVI,DISTANCE TO RIVER,BUILDING TYPE,DISTANCE TO ROAD
39907,296533,77677,0,0,0,43.845,64.3653,1,0,12,1,0.66468,827.777,2,13.0586
39908,296533,77667,0,0,0,43.843,8.16195,1,0,12,1,0.697321,836.074,2,13.5058
39909,296533,77657,0,0,0,44.305,9.10349,1,0,12,1,0.648099,844.408,2,13.9529
39910,296533,77647,0,0,0,45.277,24.9492,3,0,12,1,0.643961,852.779,2,14.4001
39911,296533,77637,0,0,0,45.286,67.0592,3,0,12,1,0.716599,861.184,2,14.8473
39912,296533,77627,0,0,0,47.174,21.0999,3,0,12,1,0.702703,869.622,2,14.2546
39913,296533,77617,0,0,0,47.769,74.3481,3,0,12,1,0.754952,878.094,2,13.6374
39914,296533,77607,0,0,0,41.745,9.04821,1,0,12,1,0.771258,886.597,2,13.0201
39915,296533,77597,0,0,0,42.834,30.4553,1,0,12,1,0.749629,895.131,2,14.0926
39916,296533,77587,0,0,0,40.979,2.79654,21,0,12,1,0.769657,903.696,2,15.9995
39917,296533,77577,0,0,0,40.834,14.8769,21,40,12,1,0.711822,912.289,2,20.8456
39918,296533,77567,0,0,0,39.318,23.3204,21,40,12,1,0.704183,920.911,2,26.1926
39919,296533,77557,0,0,0,37.941,41.1029,21,50,12,1,0.52,927.683,2,18.8982
39920,296533,77547,0,0,0,38.454,68.4642,21,57,12,1,0.414091,917.999,2,11.1573
39921,296533,77537,0,0,0,36.511,62.4559,21,61,12,1,0.418135,908.322,1,3.88363
39922,296533,77527,0,0,0,35.19,6.10495,21,68,12,1,0.280357,898.652,4,1.88004
39923,296533,77517,0,0,0,34.673,6.02653,21,68,12,1,0.329759,888.99,4,7.31662
39924,296533,77507,0,0,0,34.447,24.7981,21,60,12,1,0.535545,879.334,4,11.7952
39925,296533,77497,0,0,0,33.553,5.97278,21,68,12,1,0.452843,869.687,2,16.2737
39926,296533,77487,0,0,0,38.092,47.9747,21,79,12,1,0.473684,860.048,1,17.3762
39927,296533,77477,0,0,0,39.258,28.6891,21,77,12,1,0.520928,850.417,1,13.0926
39928,296533,77467,0,0,0,34.073,34.6104,21,72,12,1,0.376796,840.795,2,8.80906
39929,296533,77457,0,0,0,33.081,47.6779,21,72,12,1,0.4175,831.182,2,4.52552
39933,296533,77417,0,0,0,31.501,46.6533,21,59,12,1,0.164207,792.824,1,20.7695
39934,296533,77407,0,0,0,29.325,13.7877,21,59,12,1,0.265398,783.26,2,29.5368
39935,296533,77397,0,0,0,35.702,14.3109,21,65,12,1,0.509824,773.707,1,25.367
39936,296533,77387,0,0,0,28.858,27.6684,21,76,12,1,0.352647,764.166,2,16.7489
39937,296533,77377,0,0,0,29.125,2.99652,21,78,12,1,0.374388,754.637,4,8.1307
39938,296533,77367,0,0,0,29.208,11.5905,21,85,12,1,0.366646,745.12,2,0.714112
39939,296533,77357,0,0,0,29.644,15.6333,21,79,12,1,0.258141,735.615,2,6.08415
39940,296533,77347,0,0,0,30.241,31.198,21,79,12,1,0.375578,726.124,2,12.5808
39941,296533,77337,0,0,0,29.555,38.728,21,64,12,1,0.414725,716.647,2,18.1916
39942,296533,77327,0,0,0,36.058,16.5099,21,90,12,1,0.312469,707.185,1,11.023
39943,296533,77317,0,0,0,29.685,30.737,21,100,12,1,0.210867,697.737,2,3.86215
39944,296533,77307,0,0,0,28.518,2.60329,20,100,12,1,0.147791,688.305,4,3.29869
39945,296533,77297,0,0,0,28.351,2.1448,20,100,12,1,0.217681,678.889,4,2.00132
39946,296533,77287,0,0,0,27.723,10.1193,21,80,12,1,0.283019,669.49,2,3.68342
39947,296533,77277,0,0,0,32.779,38.9122,21,62,12,1,0.255111,660.109,1,9.36816
39948,296533,77267,0,0,0,32.466,27.5205,21,58,12,1,0.32914,650.746,1,15.0529
39949,296533,77257,0,0,0,26.928,2.81102,21,27,12,1,0.427848,641.402,2,20.7376
39950,296533,77247,0,0,0,26.585,2.86413,21,27,12,1,0.549383,632.079,2,26.4224
39951,296533,77237,0,0,0,26.221,48.538,21,19,12,1,0.736785,622.776,2,32.1497
39952,296533,77227,0,0,0,25.28,7.33517,21,0,12,1,0.733443,613.496,2,38.9728
39953,296533,77217,0,0,0,24.409,1.94714,21,0,12,1,0.720628,604.238,2,46.0949
39954,296533,77207,0,0,0,24.194,2.41063,21,22,12,1,0.722474,595.005,2,53.2169
39960,296533,77147,0,0,0,24.679,8.79626,21,47,12,1,0.615932,540.177,2,45.4219
39961,296533,77137,0,0,0,29.993,32.1638,21,60,12,1,0.501864,531.148,1,39.1837
39962,296533,77127,0,0,0,30.94,16.394,21,60,12,1,0.440625,522.154,1,32.9455
39963,296533,77117,0,0,0,32.335,5.90425,21,79,12,1,0.461837,513.197,1,26.706
39964,296533,77107,0,0,0,30.102,18.0906,21,81,12,1,0.482574,504.28,1,18.3871
39965,296533,77097,0,0,0,27.112,8.37579,21,71,12,1,0.508061,495.404,2,8.69122
39966,296533,77087,0,0,0,26.789,11.8193,21,64,12,1,0.364527,486.569,2,1.00466
39967,296533,77077,0,0,0,27.636,2.07848,21,64,12,1,0.377571,477.743,4,2.15287
39968,296533,77067,0,0,0,27.602,10.0861,21,74,12,1,0.449499,468.918,4,3.94349
39969,296533,77057,0,0,0,28.612,31.537,21,84,12,1,0.431392,460.093,2,10.0398
39970,296533,77047,0,0,0,29.063,0.941994,21,97,12,1,0.347826,451.268,2,16.1362
39971,296533,77037,0,0,0,29.275,48.9242,21,99,12,1,0.329435,442.443,2,22.0797
39972,296533,77027,0,0,0,29.594,47.9483,20,99,12,1,0.320715,433.618,2,27.6767
39973,296533,77017,0,0,0,28.772,4.84797,20,91,2,1,0.322034,424.793,2,29.8441
39974,296533,77007,0,0,0,28.48,13.8906,21,73,2,1,0.544643,415.968,2,20.4858
39975,296533,76997,0,0,0,28.539,5.48527,21,48,2,1,0.835419,407.142,2,11.7505
39976,296533,76987,0,0,0,31.654,9.84078,21,43,2,1,0.82321,398.317,1,3.08958
39977,296533,76977,0,0,0,38.309,52.1857,21,34,2,1,0.619266,389.492,2,6.39403
39978,296533,76967,0,0,0,40.945,79.2263,21,34,2,1,0.41039,380.667,2,16.3938
39979,296533,76957,0,0,0,28.849,29.1468,21,29,2,1,0.395349,371.842,2,20.7497
39980,296533,76947,0,0,0,35.248,77.3136,21,45,2,1,0.395894,363.017,2,22.4231
39981,296533,76937,0,0,0,39.729,11.461,21,64,2,1,0.234783,354.192,1,15.9069
39982,296533,76927,0,0,0,27.86,33.933,20,95,2,1,0.244303,345.367,2,9.80314
39983,296533,76917,0,0,0,26.848,14.4326,20,86,2,1,0.483675,336.542,2,6.04966
39984,296533,76907,0,0,0,26.775,67.8694,21,86,2,1,0.404494,327.716,2,2.30199
39985,296533,76897,0,0,0,24.794,11.7562,21,78,2,1,0.44725,318.891,2,1.44567
39986,296533,76887,0,0,0,23.81,10.9953,21,74,2,1,0.418154,310.066,4,5.22356
39987,296533,76877,0,0,0,22.822,6.89252,21,91,2,1,0.288534,301.241,4,0.264873
39988,296533,76867,0,0,0,21.637,6.31388,21,91,2,1,0.331423,292.443,4,2.95459
39989,296533,76857,0,0,0,21.023,3.88642,21,87,2,1,0.368298,283.723,4,5.61763
39990,296533,76847,0,0,0,22.6,25.3459,21,56,2,1,0.472982,275.09,2,0.285023
39991,296533,76837,0,0,0,14.645,70.3293,21,44,2,1,0.70976,266.55,2,6.01606
39992,296533,76827,0,0,0,6.557,11.7933,21,0,2,1,0.662706,258.041,2,2.1957
39993,296533,76817,0,0,0,6.337,1.77386,21,0,2,1,0.339207,249.555,2,5.29189
39995,296533,76797,0,0,0,6.657,52.9386,20,0,2,1,0.180395,232.928,2,0.787904
39996,296543,79427,0,0,0,21.969,4.2493,,0,2,1,0.482198,825.931,2,117.473
39997,296543,79417,0,0,0,20.072,18.9487,,0,12,1,0.493295,818.302,2,107.602
39998,296543,79407,0,0,0,18.91,8.44736,3,0,12,1,0.513085,810.724,2,97.757
39999,296543,79397,0,0,0,17.781,6.66121,3,0,12,1,0.5625,803.199,2,87.9472
40000,296543,79387,0,0,0,16.641,7.84051,3,0,12,1,0.676012,795.729,2,78.1856
40001,296543,79377,0,0,0,19.807,64.5874,3,0,12,1,0.755102,788.315,2,68.4927
40002,296543,79367,0,0,0,14.775,4.55723,3,0,12,1,0.655058,780.958,2,58.9027
40003,296543,79357,0,0,0,13.841,21.0299,3,0,12,1,0.433368,773.661,2,49.4753
40004,296543,79347,0,0,0,12.292,1.8594,3,0,12,1,0.553223,765.734,2,40.3246
40005,296543,79337,0,0,0,13.079,19.3156,3,0,12,1,0.67609,756.94,2,31.6914
40006,296543,79327,0,0,0,11.819,1.21595,3,0,12,1,0.76142,748.177,2,24.1375
40007,296543,79317,0,0,0,10.03,3.09142,3,0,12,1,0.835796,739.444,2,18.9972
40009,296543,79297,0,0,0,9.779,5.35773,3,0,12,1,0.808575,722.078,2,22.7473
40010,296543,79287,0,0,0,10.062,3.60675,3,0,12,1,0.748106,713.447,2,29.9276
40011,296543,79277,0,0,0,10.498,4.21781,3,0,12,1,0.717773,704.852,2,37.8708
40012,296543,79267,0,0,0,10.864,4.65501,3,0,12,1,0.750668,696.294,2,45.814
40013,296543,79257,0,0,0,11.3,4.92567,3,0,12,1,0.756213,687.775,2,53.7572
40014,296543,79247,0,0,0,11.706,5.45224,3,0,12,1,0.749819,679.297,2,61.7005
40015,296543,79237,0,0,0,12.202,5.26538,3,0,12,1,0.76343,670.861,2,69.6437
40016,296543,79227,0,0,0,12.794,7.01697,3,0,12,1,0.743941,662.448,2,77.5869
40017,296543,79217,0,0,0,13.523,6.77572,3,0,12,1,0.762746,654.035,2,85.5302
40018,296543,79207,0,0,0,14.39,7.28227,3,0,12,1,0.774398,645.623,2,90.0577
40019,296543,79197,0,0,0,15.249,7.30405,3,0,12,1,0.766841,637.21,2,88.8735
40020,296543,79187,0,0,0,16.176,7.10677,3,0,12,1,0.799676,628.797,2,87.6893
40021,296543,79177,0,0,0,16.878,6.25135,3,0,2,1,0.816856,620.385,2,86.1879
40022,296543,79167,0,0,0,17.599,7.12528,3,0,2,1,0.796791,611.972,2,83.346
40023,296543,79157,0,0,0,18.271,6.98856,3,0,2,1,0.760529,603.56,2,79.9893
40024,296543,79147,0,0,0,18.965,6.66287,3,0,2,1,0.743042,595.147,2,76.5132
40025,296543,79137,0,0,0,19.549,6.33877,3,0,2,1,0.744323,585.811,2,72.9579
40026,296543,79127,0,0,0,20.057,4.96695,3,0,2,1,0.74298,575.812,2,69.4027
40027,296543,79117,0,0,0,20.534,4.54428,3,0,2,1,0.768928,565.814,2,65.8475
40028,296543,79107,0,0,0,20.888,3.30872,3,0,2,1,0.756019,555.816,2,62.2923
40029,296543,79097,0,0,0,21.092,3.41466,3,0,2,1,0.758734,545.817,2,58.7371
40030,296543,79087,0,0,0,21.074,2.97168,3,0,2,1,0.800667,535.819,2,55.1818
40031,296543,79077,0,0,0,20.919,3.18895,3,0,2,1,0.814072,525.821,2,51.6266
40032,296543,79067,0,0,0,20.739,3.33985,3,0,2,1,0.806177,515.822,2,48.0714
40033,296543,79057,0,0,0,20.631,3.12648,3,0,2,1,0.784826,505.824,2,44.5162
40034,296543,79047,0,0,0,20.396,3.05479,3,0,2,1,0.776299,495.826,2,41.1347
40035,296543,79037,0,0,0,20.016,4.00877,3,0,2,1,0.785064,485.827,2,37.762
40036,296543,79027,0,0,0,19.591,3.93886,3,0,2,1,0.790551,475.829,2,34.3893
40037,296543,79017,0,0,0,19.162,4.61296,3,0,2,1,0.795356,465.83,2,31.0166
40038,296543,79007,0,0,0,18.936,6.23934,3,0,2,1,0.82662,455.832,2,27.644
40039,296543,78997,0,0,0,18.844,5.3589,3,0,2,1,0.836483,445.834,2,24.278
40040,296543,78987,0,0,0,18.858,4.63067,3,0,12,1,0.822365,435.835,2,23.1477
40041,296543,78977,0,0,0,18.894,3.73463,3,0,12,1,0.821296,425.837,2,23.8195
40042,296543,78967,0,0,0,18.811,3.61241,3,0,12,1,0.796937,415.839,2,24.4912
40043,296543,78957,0,0,0,18.663,3.59756,3,0,12,1,0.770568,405.84,2,25.163
40044,296543,78947,0,0,0,18.515,2.77667,3,0,12,1,0.779668,395.842,2,25.8348
40045,296543,78937,0,0,0,18.294,3.88663,3,0,12,1,0.803365,385.844,2,26.5065
40046,296543,78927,0,0,0,17.973,3.42703,3,0,12,1,0.814855,375.845,2,27.5819
40047,296543,78917,0,0,0,17.618,1.95708,3,0,12,1,0.786192,365.847,2,28.6826
40048,296543,78907,0,0,0,17.285,1.70438,3,0,12,1,0.756174,355.849,2,29.7833
40049,296543,78897,0,0,0,16.94,2.67632,3,0,12,1,0.794959,345.85,2,25.3607
40050,296543,78887,0,0,0,16.52,3.96387,3,0,12,1,0.854859,335.852,2,16.4302
40051,296543,78877,0,0,0,16.16,2.36333,3,0,12,1,0.820486,325.853,2,7.49964
40052,296543,78867,0,0,0,16.275,11.9489,21,22,12,1,0.772203,315.855,2,1.4309
40053,296543,78857,0,0,0,17.885,42.6187,21,27,12,1,0.771429,305.857,1,10.3614
40054,296543,78847,0,0,0,18.475,63.3042,21,34,12,1,0.778055,295.858,2,12.2803
40055,296543,78837,0,0,0,17.436,19.095,21,41,12,1,0.713295,285.86,2,4.03069
40056,296543,78827,0,0,0,15.214,0.863768,21,41,12,1,0.607504,275.862,2,4.21897
40057,296543,78817,0,0,0,22.214,31.45,21,63,12,1,0.188825,265.863,2,12.4686
40058,296543,78807,0,0,0,15.102,30.5944,20,63,12,1,0.131579,255.865,2,11.4936
40059,296543,78797,0,0,0,14.525,3.01575,20,100,12,1,0.262264,245.867,2,2.35992
40060,296543,78787,0,0,0,14.318,1.75403,20,100,12,1,0.179856,235.868,2,6.77376
40061,296543,78777,0,0,0,20.972,70.5712,20,100,12,1,0.192426,225.87,2,15.9074
40062,296543,78767,0,0,0,14.184,2.42312,20,100,12,1,0.287465,215.871,2,21.7346
40063,296543,78757,0,0,0,13.46,40.0108,20,96,12,1,0.349442,205.873,2,23.3197
40064,296543,78747,0,0,0,23.868,41.8568,20,77,12,1,0.468918,195.875,2,13.836
40065,296543,78737,0,0,0,17.775,73.5563,20,70,12,1,0.541644,185.876,2,4.97977
40066,296543,78727,0,0,0,10.462,19.0562,21,58,12,1,0.469524,175.878,2,3.45415
40067,296543,78717,0,0,0,9.05,1.41726,21,59,12,1,0.473059,165.88,4,1.21976
40068,296543,78707,0,0,0,8.993,0.369664,21,70,12,1,0.562934,155.881,4,7.6172
40069,296543,78697,0,0,0,8.941,0.654612,21,67,12,1,0.308559,145.883,4,3.47581
40070,296543,78687,0,0,0,8.829,1.47762,20,51,12,1,0.44,135.885,4,0.944831
40071,296543,78677,0,0,0,8.589,3.23685,20,40,12,1,0.44,125.886,4,4.70489
40072,296543,78667,0,0,0,8.251,2.5879,21,42,12,1,0.636101,115.888,4,7.76275
40073,296543,78657,0,0,0,7.785,1.9464,21,42,12,1,0.649362,105.89,4,6.41108
40074,296543,78647,0,0,0,7.618,8.42282,21,39,12,1,0.704935,95.8912,4,1.75284
40075,296543,78637,0,0,0,7.361,25.8913,21,32,12,1,0.627733,85.8928,2,2.90541
40076,296543,78627,0,0,0,5.816,4.94736,3,0,12,1,0.646427,75.8945,2,7.56365
40077,296543,78617,0,0,0,5.028,7.25857,3,0,12,1,0.611482,65.8961,2,12.2219
40078,296543,78607,0,0,0,4.301,3.78631,19,0,3,2,0.567229,55.8978,2,12.447
40079,296543,78597,0,0,0,3.873,6.19263,19,0,3,2,0.627692,45.8994,2,12.3674
40080,296543,78587,0,0,0,3.592,5.27082,1,0,3,2,0.566234,35.9011,2,5.15272
40091,296543,78477,0,0,0,7.465,62.9633,21,30,3,2,0.538462,74.0809,2,21.7568
40092,296543,78467,0,0,0,5.954,9.31377,20,26,3,2,0.591452,84.0792,2,31.621
40093,296543,78457,0,0,0,4.16,2.32261,20,0,3,2,0.411389,94.0776,2,38.7467
40094,296543,78447,0,0,0,4.914,21.8592,21,0,12,1,0.60168,104.076,2,43.1852
40095,296543,78437,0,0,0,4.962,4.68305,21,0,12,1,0.793413,113.795,2,47.7778
40096,296543,78427,0,0,0,5.545,4.23953,21,0,12,1,0.819207,123.504,2,46.511
40097,296543,78417,0,0,0,6.025,3.32358,21,0,12,1,0.814767,133.212,2,45.387
40098,296543,78407,0,0,0,6.533,3.59937,4,0,12,1,0.820993,142.921,2,45.2272
40099,296543,78397,0,0,0,7.143,3.84882,4,0,12,1,0.823602,152.63,2,42.6949
40100,296543,78387,0,0,0,7.538,3.04327,3,0,12,1,0.816073,162.339,2,40.2792
40101,296543,78377,0,0,0,8.1,4.50079,3,0,12,1,0.820115,172.047,2,37.9353
40102,296543,78367,0,0,0,8.654,4.47412,3,0,12,1,0.828721,181.756,2,35.5913
40103,296543,78357,0,0,0,9.25,5.39251,3,0,12,1,0.826012,191.465,2,33.2474
40104,296543,78347,0,0,0,10.021,6.92678,21,0,12,1,0.845877,201.173,2,30.9034
40105,296543,78337,0,0,0,10.618,6.86433,21,0,12,1,0.820478,210.882,2,28.064
40106,296543,78327,0,0,0,11.417,7.71623,21,0,12,1,0.78053,220.591,2,25.1247
40107,296543,78317,0,0,0,12.139,7.21922,21,0,12,1,0.755459,230.3,2,22.1853
40108,296543,78307,0,0,0,12.877,6.75713,21,0,12,1,0.75286,240.008,2,19.2459
40109,296543,78297,0,0,0,14.38,47.3915,21,19,12,1,0.724184,249.717,2,16.3066
40110,296543,78287,0,0,0,11.259,8.50186,21,28,12,1,0.533835,259.426,2,12.9786
40111,296543,78277,0,0,0,11.601,6.83632,21,28,12,1,0.533424,269.135,4,7.18385
40112,296543,78267,0,0,0,12.775,2.27067,21,27,12,1,0.631488,278.843,2,1.38905
40113,296543,78257,0,0,0,15.811,20.0558,21,0,12,1,0.661558,288.552,2,4.40574
40114,296543,78247,0,0,0,16.267,5.68566,21,34,12,1,0.721334,298.261,2,10.2005
40115,296543,78237,0,0,0,20.327,52.0501,21,45,12,1,0.504536,307.97,1,16.2642
40116,296543,78227,0,0,0,17.487,52.0563,21,48,12,1,0.367568,317.678,2,24.2781
40117,296543,78217,0,0,0,17.491,6.58956,21,48,12,1,0.539921,327.387,2,32.5252
40118,296543,78207,0,0,0,17.65,3.73402,20,37,12,1,0.718967,337.096,2,40.7723
40119,296543,78197,0,0,0,18.214,1.11837,20,33,12,1,0.774971,346.805,2,49.0194
40120,296543,78187,0,0,0,22.245,72.4892,21,0,12,1,0.793461,356.513,2,53.3579
40121,296543,78177,0,0,0,17.612,2.6432,21,16,12,1,0.842008,366.222,2,54.1185
40122,296543,78167,0,0,0,17.492,2.17737,21,17,12,1,0.831522,375.931,2,48.3233
40123,296543,78157,0,0,0,17.497,46.2919,21,22,12,1,0.770963,385.64,2,38.5238
40124,296543,78147,0,0,0,17.597,4.5324,21,29,12,1,0.80241,395.349,2,28.7243
40125,296543,78137,0,0,0,23.445,60.3803,21,51,12,1,0.637209,405.067,2,18.9248
40126,296543,78127,0,0,0,17.922,33.9859,21,69,12,1,0.31526,414.799,2,9.12526
40127,296543,78117,0,0,0,17.768,2.60561,21,69,12,1,0.31863,424.543,4,0.674243
40128,296543,78107,0,0,0,18.409,29.3669,21,37,12,1,0.733826,434.299,2,10.1211
40129,296543,78097,0,0,0,18.756,34.5404,21,40,12,1,0.676293,444.065,2,10.3006
40130,296543,78087,0,0,0,19.234,12.6457,21,39,12,1,0.605085,453.842,2,3.71407
40131,296543,78077,0,0,0,19.939,10.9019,21,36,12,1,0.744613,463.394,4,1.86425
40133,296543,78057,0,0,0,22.525,9.52129,21,41,12,1,0.63387,482.482,2,13.0209
40134,296543,78047,0,0,0,22.155,7.20943,21,50,12,1,0.47226,492.053,4,6.2243
40135,296543,78037,0,0,0,23.93,70.1703,21,57,12,1,0.269677,501.641,2,2.76217
40136,296543,78027,0,0,0,29.833,42.1115,21,48,12,1,0.361582,511.244,1,11.7486
40137,296543,78017,0,0,0,27.688,3.95867,21,42,12,1,0.484756,520.863,2,20.5033
40138,296543,78007,0,0,0,26.658,20.1196,21,28,12,1,0.392405,530.496,2,29.1446
40139,296543,77997,0,0,0,27.201,6.31486,21,28,12,1,0.526391,540.141,2,31.9863
40140,296543,77987,0,0,0,40.936,52.693,21,0,12,1,0.787937,549.8,2,22.3527
40141,296543,77977,0,0,0,28.979,3.23842,21,25,12,1,0.795828,559.471,2,13.2727
40142,296543,77967,0,0,0,29.389,4.57819,21,40,12,1,0.808637,569.153,2,7.25845
40143,296543,77957,0,0,0,37.973,38.5186,21,40,12,1,0.232864,578.846,1,11.3669
40144,296543,77947,0,0,0,30.729,20.9402,21,76,12,1,0.2574,588.549,2,20.1107
40145,296543,77937,0,0,0,31.249,57.3857,21,80,12,1,0.39801,598.261,1,17.5575
40146,296543,77927,0,0,0,35.266,72.8974,21,88,12,1,0.217671,607.984,2,17.0356
40147,296543,77917,0,0,0,31.049,14.9783,21,87,12,1,0.2305,617.715,4,9.09874
40148,296543,77907,0,0,0,34.576,43.6411,20,70,12,1,0.206478,627.454,1,0.143612
40149,296543,77897,0,0,0,31.287,5.29301,20,70,12,1,0.452922,637.202,4,3.59123
40150,296543,77887,0,0,0,31.595,3.95924,21,37,12,1,0.557937,646.957,4,1.8519
40151,296543,77877,0,0,0,31.722,0.282537,21,44,12,1,0.562764,656.72,4,0.756164
40152,296543,77867,0,0,0,31.677,1.98815,21,46,12,1,0.364508,666.489,4,4.93763
40153,296543,77857,0,0,0,32.378,26.0983,21,70,12,1,0.208448,676.266,2,11.3776
40154,296543,77847,0,0,0,35.355,76.0921,21,68,12,1,0.339458,686.049,1,18.7251
40155,296543,77837,0,0,0,31.166,3.58131,21,68,12,1,0.499531,695.838,2,20.8541
40156,296543,77827,0,0,0,31.234,11.8879,21,65,12,1,0.289245,705.633,2,15.4835
40157,296543,77817,0,0,0,32.079,3.99173,21,80,12,1,0.191362,715.433,2,8.44742
40158,296543,77807,0,0,0,38.92,41.1361,21,100,12,1,0.326425,725.239,1,3.97701
40159,296543,77797,0,0,0,32.052,2.73161,21,100,12,1,0.138916,735.051,4,0.493401
40160,296543,77787,0,0,0,38.635,50.5441,20,100,12,1,0.253761,744.867,1,2.9086
40161,296543,77777,0,0,0,33.065,23.1344,20,61,12,1,0.230672,753.268,2,11.6118
40162,296543,77767,0,0,0,34.25,5.82884,21,66,12,1,0.269358,761.132,2,17.022
40163,296543,77757,0,0,0,34.763,24.4263,21,65,12,1,0.295508,768.996,2,12.7196
40164,296543,77747,0,0,0,36.507,6.11024,21,60,12,1,0.305798,776.892,2,9.09057
40165,296543,77737,0,0,0,40.742,67.2616,21,60,12,1,0.48801,784.835,1,5.95312
40166,296543,77727,0,0,0,37.737,3.14089,21,56,12,1,0.612903,792.825,4,2.11514
40167,296543,77717,0,0,0,39.255,10.1411,21,30,12,1,0.706667,800.861,4,7.88154
40168,296543,77707,0,0,0,41.396,9.98333,1,0,12,1,0.734713,808.94,2,3.94873
40169,296543,77697,0,0,0,42.942,17.4326,1,0,12,1,0.6969,817.061,2,1.06412
40170,296543,77687,0,0,0,44.475,11.8502,1,0,12,1,0.750831,825.224,2,1.82048
40171,296543,77677,0,0,0,45.371,58.0386,1,0,12,1,0.739669,833.427,2,3.0686
40172,296543,77667,0,0,0,52.371,64.7949,1,0,12,1,0.728448,841.669,2,3.51577
40173,296543,77657,0,0,0,45.041,49.8955,1,0,12,1,0.714063,849.948,2,3.96294
40174,296543,77647,0,0,0,45.323,40.8051,3,0,12,1,0.733127,858.264,2,4.41012
40175,296543,77637,0,0,0,44.395,6.19358,3,0,12,1,0.65426,866.616,2,4.85729
40176,296543,77627,0,0,0,43.551,12.8418,3,0,12,1,0.728453,875.002,2,4.27366
40177,296543,77617,0,0,0,42.676,52.9774,3,0,12,1,0.686493,883.422,2,3.65643
40178,296543,77607,0,0,0,41.9,6.82396,1,0,12,1,0.748988,891.875,2,3.03921
40179,296543,77597,0,0,0,41.272,10.3418,1,0,12,1,0.751588,900.359,2,4.24835
40180,296543,77587,0,0,0,40.439,7.43575,21,0,12,1,0.747304,908.874,2,7.04814
40181,296543,77577,0,0,0,40.551,29.124,21,29,12,1,0.740933,917.419,2,12.3951
40182,296543,77567,0,0,0,39.3,2.0274,21,29,12,1,0.673586,925.993,2,17.7421
40183,296543,77557,0,0,0,37.748,41.3387,21,42,12,1,0.567251,930.215,2,23.0891
40184,296543,77547,0,0,0,37.297,34.3707,21,48,12,1,0.513812,920.558,2,17.8591
40185,296543,77537,0,0,0,36.637,36.1605,21,47,12,1,0.452409,910.908,2,12.0555
40186,296543,77527,0,0,0,42.42,29.4816,21,77,12,1,0.344262,901.266,1,6.29187
40187,296543,77517,0,0,0,34.748,7.89186,21,77,12,1,0.372926,891.631,2,1.62445
40188,296543,77507,0,0,0,33.89,5.43355,21,79,12,1,0.392034,882.005,4,2.85409
40189,296543,77497,0,0,0,33.17,3.86818,21,87,12,1,0.27571,872.388,4,7.33263
40190,296543,77487,0,0,0,34.189,19.8496,21,88,12,1,0.422107,862.779,4,11.8112
40191,296543,77477,0,0,0,31.723,12.82,21,81,12,1,0.394517,853.178,2,16.2897
40192,296543,77467,0,0,0,36.874,56.4994,21,64,12,1,0.366327,843.588,1,17.8452
40193,296543,77457,0,0,0,30.584,5.73133,21,64,12,1,0.498947,834.007,4,9.2682
40194,296543,77447,0,0,0,29.977,20.6885,21,64,12,1,0.497303,824.435,2,0.57685
40196,296543,77427,0,0,0,29.054,18.5438,21,52,12,1,0.354839,805.324,2,16.8123
40197,296543,77417,0,0,0,28.99,30.1706,21,52,12,1,0.374852,795.785,2,25.5795
40199,296543,77397,0,0,0,29.754,35.6532,21,65,12,1,0.361953,776.741,2,20.2948
40200,296543,77387,0,0,0,28.623,13.1813,21,74,12,1,0.452103,767.238,4,11.6767
40201,296543,77377,0,0,0,28.658,3.60288,21,77,12,1,0.351908,757.747,4,3.05849
40202,296543,77367,0,0,0,29.116,23.8321,21,76,12,1,0.305439,748.27,2,5.55967
40203,296543,77357,0,0,0,33.515,63.979,21,70,12,1,0.299204,738.806,1,13.4179
40204,296543,77347,0,0,0,28.94,5.89233,21,70,12,1,0.469312,729.357,2,20.2161
40205,296543,77337,0,0,0,29.166,6.84486,21,64,12,1,0.616667,719.922,2,25.164
40206,296543,77327,0,0,0,29.165,1.99698,21,77,12,1,0.460293,710.503,2,18.0031
40207,296543,77317,0,0,0,35.635,22.0363,21,89,12,1,0.283368,701.1,1,10.8423
40208,296543,77307,0,0,0,28.451,0.808583,20,82,12,1,0.275496,691.714,2,3.68145
40209,296543,77297,0,0,0,28.056,3.64714,20,82,12,1,0.360124,682.345,4,3.69081
40210,296543,77287,0,0,0,28.762,29.2447,21,71,12,1,0.353801,672.994,2,11.0955
40211,296543,77277,0,0,0,31.379,63.36,21,60,12,1,0.386301,663.663,1,17.5952
40212,296543,77267,0,0,0,27.141,1.9758,21,44,12,1,0.369884,654.351,2,23.2799
40213,296543,77257,0,0,0,30.916,68.9622,21,21,12,1,0.515184,645.059,2,28.9647
40214,296543,77247,0,0,0,26.104,1.97695,21,21,12,1,0.710045,635.789,2,34.6494
40215,296543,77237,0,0,0,26.014,1.61167,21,19,12,1,0.753868,626.542,2,40.3341
40216,296543,77227,0,0,0,24.634,13.7845,21,0,12,1,0.769889,617.318,2,46.2099
40217,296543,77217,0,0,0,24.251,1.67355,21,0,12,1,0.786065,608.119,2,53.1146
40218,296543,77207,0,0,0,24.026,0.516652,21,27,12,1,0.788149,598.945,2,60.2366
